Date,ndvi,savi,ndre,District Name,PRECTOTCORR,TS,T2M_MAX,T2M_MIN,ALLSKY_SFC_PAR_TOT
2020-07-12,0.26766666666666666,0.20033333333333334,0.17066666666666666,Bhiwani,7.75,33.67,34.79,29.33,89.14
2020-07-19,0.292,0.214,0.18166666666666664,Bhiwani,13.81,33.37,36.2,29.36,90.2
2020-07-26,0.32833333333333337,0.25166666666666665,0.20566666666666666,Bhiwani,1.35,33.87,37.41,26.75,123.63
2020-08-02,0.44857142857142857,0.33028571428571424,0.288,Bhiwani,5.98,34.15,38.07,27.78,116.64
2020-08-09,0.377,0.261,0.189,Bhiwani,10.6,32.73,35.11,28.8,71.82
2020-08-16,0.5325,0.39349999999999996,0.36050000000000004,Bhiwani,0.19,32.44,35.91,26.56,106.98
2020-08-23,0.539,0.4,0.351,Bhiwani,1.07,28.8,32.77,24.52,95.88
2020-08-30,0.406,0.253,0.252,Bhiwani,0.73,28.14,31.75,25.02,67.79
2020-09-06,0.44975,0.27849999999999997,0.29275,Bhiwani,2.82,28.62,31.76,24.99,116.55
2020-09-13,0.434,0.2833333333333333,0.27316666666666667,Bhiwani,0.0,29.08,35.02,24.62,107.31
2020-09-20,0.436,0.277625,0.27375,Bhiwani,0.0,30.8,36.3,26.33,103.96
2020-09-27,0.4143333333333333,0.26,0.2545,Bhiwani,0.0,30.29,36.25,24.1,102.98
2020-10-04,0.353,0.2235,0.214,Bhiwani,0.0,26.95,35.85,22.08,105.31
2020-10-11,0.3304444444444445,0.2141111111111111,0.20566666666666666,Bhiwani,0.0,26.9,36.37,21.09,93.55
2020-10-18,0.2521666666666667,0.16666666666666666,0.16316666666666665,Bhiwani,0.0,25.59,34.93,20.15,73.9
2020-10-25,0.255,0.169375,0.163375,Bhiwani,0.0,24.04,34.24,17.78,72.52
2020-11-01,0.19144444444444442,0.13077777777777777,0.11744444444444443,Bhiwani,0.0,20.28,29.99,13.65,70.53
2020-11-08,0.1591428571428571,0.11057142857142857,0.10385714285714286,Bhiwani,0.0,20.61,31.32,17.14,44.94
2020-11-15,0.10842857142857143,0.07628571428571429,0.06042857142857143,Bhiwani,3.15,22.07,29.37,16.03,50.53
2020-11-22,0.21075,0.1425,0.1315,Bhiwani,0.0,15.76,24.73,9.64,64.21
2020-11-29,0.18775,0.1265,0.11775,Bhiwani,0.0,15.51,25.65,8.56,69.13
2020-12-06,0.2717,0.1847,0.175,Bhiwani,0.0,19.25,28.69,14.11,62.16
2020-12-13,0.29733333333333334,0.19733333333333333,0.18500000000000003,Bhiwani,0.0,14.8,21.51,9.33,43.68
2020-12-20,0.36760000000000004,0.2444,0.2504,Bhiwani,0.0,13.55,22.85,6.4,61.39
2020-12-27,0.4296666666666667,0.29216666666666663,0.2976666666666667,Bhiwani,0.0,15.01,24.73,7.99,50.3
2021-01-03,0.43,0.296,0.3085,Bhiwani,3.59,15.17,21.5,11.08,18.62
2021-01-10,0.4065,0.27549999999999997,0.265,Bhiwani,0.0,10.95,17.24,6.1,51.85
2021-01-17,0.4735,0.348,0.33699999999999997,Bhiwani,0.0,10.12,19.35,3.8,47.93
2021-01-24,0.49499999999999994,0.345,0.3566666666666667,Bhiwani,0.0,11.0,19.8,4.84,44.51
2021-01-31,0.632,0.43983333333333335,0.45616666666666666,Bhiwani,0.0,12.73,24.67,8.19,78.59
2021-02-07,0.624,0.430375,0.4545,Bhiwani,0.0,13.77,23.76,6.9,84.28
2021-02-14,0.5552857142857143,0.39657142857142863,0.39300000000000007,Bhiwani,0.0,18.02,28.8,10.7,74.73
2021-02-21,0.626,0.4298333333333333,0.45133333333333336,Bhiwani,0.0,18.93,30.03,12.28,86.91
2021-02-28,0.6933,0.47450000000000003,0.4955,Bhiwani,0.0,22.52,31.38,15.22,98.48
2021-03-07,0.6738333333333334,0.4575,0.47533333333333333,Bhiwani,0.0,26.42,36.15,17.07,103.02
2021-03-14,0.5773333333333333,0.3897777777777778,0.373,Bhiwani,0.0,25.44,32.93,17.14,108.52
2021-03-21,0.5198,0.3508,0.33399999999999996,Bhiwani,0.0,28.62,36.99,20.99,104.01
2021-03-28,0.2595,0.16799999999999998,0.15749999999999997,Bhiwani,0.0,29.42,39.25,19.64,112.98
2021-04-04,0.254,0.1779,0.1602,Bhiwani,0.0,28.05,38.67,17.32,129.05
2021-04-11,0.211,0.15283333333333335,0.1195,Bhiwani,0.0,30.61,39.39,19.51,129.64
2021-04-18,0.1582857142857143,0.11571428571428573,0.09228571428571429,Bhiwani,0.0,30.51,37.12,20.4,127.42
2021-04-25,0.1527,0.1135,0.0849,Bhiwani,0.0,29.55,38.57,17.99,137.95
2021-05-02,0.1295,0.09549999999999999,0.07333333333333333,Bhiwani,0.06,33.83,38.87,27.07,90.62
2021-05-09,0.10928571428571429,0.07957142857142856,0.04442857142857143,Bhiwani,0.01,35.8,40.96,24.85,105.21
2021-05-16,0.12125,0.08825,0.05425,Bhiwani,0.16,36.94,41.01,25.8,130.77
2021-05-23,0.10633333333333334,0.07033333333333333,0.04933333333333334,Bhiwani,0.01,30.69,35.06,23.48,114.76
2021-05-30,0.1392,0.1042,0.06720000000000001,Bhiwani,0.86,35.51,41.1,25.66,114.77
2021-06-06,0.15516666666666667,0.11433333333333334,0.07583333333333334,Bhiwani,0.64,35.87,39.51,27.05,132.89
2021-06-13,0.11016666666666668,0.08366666666666667,0.04633333333333334,Bhiwani,10.27,33.69,36.59,26.95,84.6
2021-06-20,0.1365,0.1,0.062,Bhiwani,0.13,34.45,37.05,25.16,114.95
2021-06-27,0.166,0.122,0.09000000000000001,Bhiwani,0.15,37.71,41.25,27.98,116.66
2021-07-04,0.157875,0.11987500000000001,0.0845,Bhiwani,0.09,37.69,40.39,30.35,121.4
2021-07-11,0.154,0.11512499999999999,0.0825,Bhiwani,1.32,38.0,41.37,30.48,99.3
2021-07-18,0.14950000000000002,0.11049999999999999,0.079,Bhiwani,40.74,34.93,39.8,29.15,61.3
2021-07-25,0.076,0.055,0.032,Bhiwani,0.03,33.78,37.5,28.08,121.59
2021-08-01,,,,Bhiwani,11.7,30.3,33.36,26.51,62.04
2021-08-08,0.2855,0.2025,0.1815,Bhiwani,6.99,28.83,31.68,26.41,71.54
2021-08-15,0.42475,0.311125,0.255625,Bhiwani,0.0,30.45,35.33,25.22,119.91
2021-08-22,0.447,0.32525,0.2655,Bhiwani,3.91,29.18,32.63,25.75,74.52
2021-08-29,0.46049999999999996,0.33416666666666667,0.30183333333333334,Bhiwani,0.01,30.19,34.68,25.26,80.19
2021-09-05,0.382,0.26849999999999996,0.2545,Bhiwani,1.82,28.87,32.48,24.62,95.81
2021-09-12,,,,Bhiwani,25.99,25.76,27.79,24.63,81.59
2021-09-19,0.4703333333333333,0.3503333333333334,0.307,Bhiwani,0.0,28.22,31.51,24.32,100.52
2021-09-26,0.27,0.1865,0.1645,Bhiwani,1.08,27.5,30.96,23.59,76.35
2021-10-03,0.4086666666666667,0.2773333333333334,0.24333333333333332,Bhiwani,0.07,28.48,33.36,24.4,92.71
2021-10-10,0.453125,0.28925,0.277625,Bhiwani,0.0,26.26,34.73,20.88,100.81
2021-10-17,0.4626,0.30389999999999995,0.2894,Bhiwani,13.59,23.22,27.86,20.9,51.98
2021-10-24,0.3232857142857143,0.21471428571428572,0.2057142857142857,Bhiwani,6.15,22.48,28.23,18.6,67.05
2021-10-31,0.2926,0.1985,0.1885,Bhiwani,0.0,19.81,29.63,14.2,76.45
2021-11-07,0.16199999999999998,0.11649999999999999,0.108,Bhiwani,0.0,19.25,28.79,15.29,57.27
2021-11-14,0.197375,0.1355,0.13375,Bhiwani,0.0,16.77,27.24,14.69,54.66
2021-11-21,0.17666666666666664,0.11922222222222222,0.11177777777777778,Bhiwani,0.0,16.34,26.62,11.12,62.04
2021-11-28,0.251375,0.168375,0.165875,Bhiwani,0.0,16.83,25.78,10.76,59.8
2021-12-05,0.25425000000000003,0.16949999999999998,0.16525,Bhiwani,0.15,17.8,25.69,11.94,40.24
2021-12-12,0.3443333333333333,0.23316666666666666,0.23399999999999999,Bhiwani,0.0,13.85,22.68,10.18,57.38
2021-12-19,0.373,0.257125,0.254875,Bhiwani,0.0,7.64,18.83,1.39,62.63
2021-12-26,0.40700000000000003,0.268375,0.2745,Bhiwani,1.06,13.2,19.91,9.45,23.37
2022-01-02,0.4526666666666667,0.32466666666666666,0.3123333333333333,Bhiwani,0.0,12.12,21.63,9.13,47.83
2022-01-09,0.528,0.374,0.357,Bhiwani,2.44,12.16,18.17,6.62,25.02
2022-01-16,,,,Bhiwani,0.0,10.89,18.36,6.33,46.92
2022-01-23,,,,Bhiwani,2.79,11.73,16.77,8.77,38.33
2022-01-30,0.661,0.4606666666666666,0.4615,Bhiwani,0.0,12.16,23.11,6.08,80.74
2022-02-06,0.44966666666666666,0.30766666666666664,0.312,Bhiwani,0.0,12.81,23.92,5.06,83.61
2022-02-13,0.6365999999999999,0.4473,0.45120000000000005,Bhiwani,0.0,14.62,25.47,7.55,85.89
2022-02-20,0.6703333333333333,0.4696666666666667,0.4788333333333334,Bhiwani,0.0,15.66,25.65,9.12,90.49
2022-02-27,0.5914999999999999,0.405,0.41025,Bhiwani,0.0,17.58,25.82,10.66,89.32
2022-03-06,0.6777,0.4772,0.4686,Bhiwani,0.0,20.7,30.07,14.64,-999.0
2022-03-13,0.59425,0.40950000000000003,0.39475,Bhiwani,0.0,25.37,35.21,18.12,-999.0
2022-03-20,0.5505,0.3771,0.3552,Bhiwani,0.0,30.3,40.53,21.19,-999.0
2022-03-27,0.4223333333333333,0.2795,0.257,Bhiwani,0.0,28.73,40.37,19.28,-999.0
2022-04-03,0.308,0.211125,0.193125,Bhiwani,0.0,31.12,42.95,21.06,-999.0
2022-04-10,0.2571,0.181,0.15560000000000002,Bhiwani,0.0,33.93,43.88,23.23,-999.0
2022-04-17,0.20199999999999999,0.14966666666666664,0.10633333333333334,Bhiwani,0.0,34.87,42.83,22.04,-999.0
2022-04-24,0.1911,0.1432,0.1071,Bhiwani,0.0,33.96,41.46,24.1,-999.0
2022-05-01,0.19266666666666665,0.144,0.1125,Bhiwani,0.0,37.94,45.12,28.49,-999.0
2022-05-08,0.15525,0.1135,0.080125,Bhiwani,0.0,38.13,43.87,26.98,-999.0
2022-05-15,0.1698,0.1263,0.0907,Bhiwani,0.0,39.62,47.57,28.94,-999.0
2022-05-22,0.16128571428571428,0.11985714285714286,0.08257142857142859,Bhiwani,0.0,38.31,42.94,26.99,-999.0
2022-05-29,0.15175,0.11599999999999999,0.08025,Bhiwani,0.0,38.55,44.24,28.23,-999.0
2022-06-05,0.20633333333333334,0.1585,0.11466666666666665,Bhiwani,0.0,40.03,45.26,29.39,-999.0
2022-06-12,0.1825,0.14175,0.103375,Bhiwani,0.0,39.85,44.33,30.86,-999.0
2022-06-19,0.17725,0.13075,0.0935,Bhiwani,2.43,32.62,34.58,26.5,-999.0
2022-06-26,0.238,0.1752857142857143,0.13757142857142857,Bhiwani,0.0,37.26,42.51,27.82,-999.0
2022-07-03,0.214,0.166,0.14,Bhiwani,8.61,32.4,35.3,27.67,-999.0
2022-07-10,0.208,0.157,0.118,Bhiwani,48.74,29.48,31.83,27.49,-999.0
2022-07-17,0.317,0.209,0.206,Bhiwani,0.94,33.18,36.58,26.19,-999.0
2022-07-24,0.3155,0.21725,0.189,Bhiwani,0.29,31.87,36.29,26.28,-999.0
2022-07-31,,,,Bhiwani,8.01,29.4,32.15,25.77,-999.0
2022-08-07,,,,Bhiwani,7.81,29.33,31.55,26.91,-999.0
2022-08-14,0.488,0.3432,0.29819999999999997,Bhiwani,8.63,29.65,33.37,26.37,-999.0
2022-08-21,,,,Bhiwani,0.19,30.22,34.0,26.2,-999.0
2022-08-28,0.48,0.346,0.306,Bhiwani,0.69,30.66,34.33,25.33,-999.0
2022-09-04,0.5386666666666666,0.37777777777777777,0.35444444444444445,Bhiwani,0.01,32.54,37.95,25.29,-999.0
2022-09-11,0.4828333333333334,0.33,0.31716666666666665,Bhiwani,3.24,31.79,35.31,26.91,-999.0
2022-09-18,0.405,0.2955,0.2615,Bhiwani,0.06,31.94,37.17,24.6,-999.0
2022-09-25,0.4055,0.267,0.2585,Bhiwani,0.44,28.79,33.26,24.12,-999.0
2022-10-02,0.463625,0.30425,0.27849999999999997,Bhiwani,0.01,29.08,36.41,22.96,-999.0
2022-10-09,0.46299999999999997,0.3124,0.29359999999999997,Bhiwani,11.15,24.04,28.33,20.15,-999.0
2022-10-16,0.44133333333333336,0.2861666666666666,0.2663333333333333,Bhiwani,0.0,25.01,33.08,19.15,-999.0
2022-10-23,0.4106666666666667,0.268,0.24466666666666667,Bhiwani,0.0,22.43,31.5,17.8,-999.0
2022-10-30,0.34,0.229125,0.21525,Bhiwani,0.0,22.57,32.28,18.08,-999.0
2022-11-06,0.2509,0.1761,0.147,Bhiwani,0.05,23.8,32.4,18.05,-999.0
2022-11-13,0.19716666666666668,0.1295,0.1085,Bhiwani,0.0,19.73,28.05,13.82,-999.0
2022-11-20,0.24625,0.17025,0.14925,Bhiwani,-999.0,-999.0,-999.0,-999.0,-999.0
2022-11-27,0.3055,0.20533333333333334,0.20466666666666666,Bhiwani,0.0,16.69,27.37,12.54,-999.0
2022-12-04,0.34087500000000004,0.23299999999999998,0.22175,Bhiwani,0.0,16.6,25.89,12.83,-999.0
2018-12-16,0.4496666666666667,0.2793333333333334,0.316,Faridabad,0.0,12.55,22.62,5.85,62.65
2018-12-23,0.457,0.2996666666666667,0.33666666666666667,Faridabad,0.0,10.47,21.58,6.06,47.41
2018-12-30,0.47833333333333333,0.3203333333333333,0.35933333333333334,Faridabad,0.0,9.82,21.76,7.5,56.66
2019-01-06,0.4566666666666667,0.31983333333333336,0.336,Faridabad,0.58,12.36,19.79,8.08,35.74
2019-01-13,0.644,0.4395,0.4805,Faridabad,0.0,12.94,22.13,7.65,42.24
2019-01-20,0.65,0.387,0.46,Faridabad,0.0,15.96,26.95,11.76,69.7
2019-01-27,0.612,0.42733333333333334,0.4713333333333333,Faridabad,0.0,8.9,17.11,2.73,69.09
2019-02-03,,,,Faridabad,0.0,12.73,22.18,5.31,48.43
2019-02-10,0.7945,0.558,0.6325000000000001,Faridabad,0.0,12.01,21.36,4.76,73.69
2019-02-17,,,,Faridabad,0.0,15.05,23.95,7.67,79.39
2019-02-24,0.7115,0.4995,0.577,Faridabad,0.0,16.71,26.8,9.47,88.61
2019-03-03,0.7743333333333333,0.5463333333333332,0.6183333333333333,Faridabad,0.2,16.69,24.76,9.96,73.23
2019-03-10,0.786,0.5366666666666666,0.625,Faridabad,0.0,19.78,28.27,11.19,109.3
2019-03-17,0.6988333333333333,0.4633333333333334,0.5253333333333333,Faridabad,0.0,21.69,30.59,13.26,109.7
2019-03-24,0.5885,0.38449999999999995,0.4105,Faridabad,0.0,25.73,35.07,15.37,116.33
2019-03-31,0.5684,0.3418,0.3708,Faridabad,0.03,28.24,37.93,20.2,111.93
2019-04-07,0.2936666666666667,0.17866666666666667,0.165,Faridabad,0.0,32.55,40.06,24.12,109.73
2019-04-14,0.18266666666666667,0.119,0.09266666666666667,Faridabad,0.0,34.4,41.75,23.9,127.75
2019-04-21,0.15225,0.1015,0.092,Faridabad,0.0,31.07,38.71,20.95,129.21
2019-04-28,0.119,0.08066666666666666,0.071,Faridabad,0.0,34.51,43.23,25.62,131.59
2019-05-05,0.14133333333333334,0.09833333333333334,0.09283333333333332,Faridabad,0.0,33.35,41.69,22.47,141.79
2019-05-12,0.11833333333333333,0.084,0.06633333333333334,Faridabad,0.0,37.02,41.88,27.9,60.31
2019-05-19,0.088,0.063,0.039,Faridabad,0.0,34.24,39.39,24.8,139.76
2019-05-26,0.14379999999999998,0.1036,0.07980000000000001,Faridabad,0.0,36.51,42.33,25.9,145.98
2019-06-02,0.13033333333333333,0.09600000000000002,0.07066666666666667,Faridabad,0.01,42.23,46.64,32.73,138.98
2019-06-09,0.14166666666666666,0.10066666666666667,0.08,Faridabad,0.0,41.2,47.57,30.56,143.44
2019-06-16,0.15866666666666665,0.11399999999999999,0.09999999999999999,Faridabad,0.11,39.58,42.44,31.94,72.12
2019-06-23,0.027,0.029,-0.01,Faridabad,0.29,40.63,43.19,30.5,132.39
2019-06-30,0.13675,0.0985,0.0695,Faridabad,0.89,41.89,46.19,32.92,113.52
2019-07-07,,,,Faridabad,3.09,37.2,39.58,29.26,95.39
2019-07-14,0.1635,0.124,0.1015,Faridabad,0.6,37.4,41.55,30.13,118.22
2019-07-21,,,,Faridabad,5.6,34.41,37.35,28.95,92.28
2019-07-28,,,,Faridabad,3.16,31.17,33.92,26.42,93.46
2019-08-04,,,,Faridabad,7.48,30.51,32.86,27.63,86.23
2019-08-11,0.665,0.44499999999999995,0.4335,Faridabad,0.1,31.2,35.15,26.42,120.54
2019-08-18,,,,Faridabad,21.09,28.11,31.62,25.46,75.19
2019-08-25,0.6823333333333332,0.484,0.4856666666666667,Faridabad,11.45,28.92,31.73,26.16,62.54
2019-09-01,0.6525000000000001,0.46099999999999997,0.424,Faridabad,8.32,30.18,34.17,27.22,59.89
2019-09-08,0.436,0.299,0.317,Faridabad,3.95,30.42,33.71,26.7,91.91
2019-09-15,0.293,0.231,0.204,Faridabad,4.17,30.69,34.36,25.83,76.15
2019-09-22,0.08149999999999999,0.0445,0.008999999999999998,Faridabad,34.39,28.12,32.1,23.92,73.82
2019-09-29,,,,Faridabad,1.95,27.53,31.25,23.45,78.18
2019-10-06,0.26933333333333337,0.18699999999999997,0.16366666666666665,Faridabad,0.0,26.45,32.81,20.0,103.32
2019-10-13,0.314,0.21175,0.19375000000000003,Faridabad,0.0,26.84,33.78,20.78,84.5
2019-10-20,0.27666666666666667,0.18200000000000002,0.17633333333333334,Faridabad,0.0,25.83,33.49,19.18,66.47
2019-10-27,0.2316666666666667,0.15566666666666668,0.15433333333333335,Faridabad,0.0,24.01,31.67,17.44,67.19
2019-11-03,0.236,0.164,0.159,Faridabad,0.35,24.01,31.21,18.32,35.02
2019-11-10,0.163,0.137,0.117,Faridabad,0.0,22.26,29.97,15.52,62.25
2019-11-17,0.14575,0.09575,0.08875,Faridabad,0.0,21.62,30.12,15.37,73.43
2019-11-24,,,,Faridabad,0.0,20.48,25.69,16.47,46.54
2019-12-01,0.24066666666666667,0.15066666666666664,0.15966666666666665,Faridabad,0.0,16.83,24.65,10.58,48.53
2019-12-08,,,,Faridabad,0.0,15.9,24.51,12.14,43.49
2019-12-15,,,,Faridabad,0.0,13.42,20.25,7.62,43.57
2019-12-22,,,,Faridabad,0.0,12.28,20.75,5.99,44.01
2019-12-29,,,,Faridabad,0.0,7.1,17.41,0.88,20.05
2020-01-05,0.49700000000000005,0.3193333333333333,0.33899999999999997,Faridabad,0.0,12.49,21.81,7.74,52.92
2020-01-12,0.6216666666666667,0.39033333333333337,0.4483333333333333,Faridabad,0.0,11.37,22.15,6.16,69.43
2020-01-19,0.5175,0.3435,0.376,Faridabad,0.0,11.4,20.06,4.96,55.41
2020-01-26,0.709,0.4706666666666666,0.5166666666666666,Faridabad,0.0,13.68,23.31,7.86,69.93
2020-02-02,0.755,0.5133333333333333,0.5643333333333334,Faridabad,0.0,11.6,21.19,4.62,81.4
2020-02-09,0.6833333333333332,0.48950000000000005,0.5225000000000001,Faridabad,0.0,12.83,23.2,5.16,79.61
2020-02-16,0.7223333333333333,0.5026666666666667,0.5623333333333332,Faridabad,0.0,16.08,28.46,7.19,96.96
2020-02-23,0.685,0.515,0.542,Faridabad,0.02,19.62,27.05,13.57,65.52
2020-03-01,0.6554,0.4476,0.504,Faridabad,0.19,22.09,28.94,15.07,95.28
2020-03-08,0.6765,0.445,0.49250000000000005,Faridabad,0.0,18.73,26.86,11.42,105.8
2020-03-15,0.5836,0.35459999999999997,0.4104,Faridabad,3.62,18.48,24.86,10.48,96.84
2020-03-22,,,,Faridabad,0.0,25.28,33.3,19.15,116.7
2020-03-29,0.5076666666666667,0.29033333333333333,0.27166666666666667,Faridabad,0.0,24.22,32.25,15.15,130.41
2020-04-05,0.2861666666666667,0.17983333333333332,0.17416666666666666,Faridabad,0.0,27.48,35.59,17.48,130.03
2020-04-12,0.168,0.122,0.109,Faridabad,0.0,30.62,38.73,20.78,135.37
2020-04-19,0.15666666666666665,0.11199999999999999,0.09066666666666667,Faridabad,1.11,31.0,37.26,22.42,116.99
2020-04-26,0.147,0.10066666666666668,0.072,Faridabad,13.09,32.22,38.87,23.9,96.68
2020-05-03,0.13833333333333334,0.09500000000000001,0.06733333333333334,Faridabad,7.03,33.12,39.98,24.39,81.66
2020-05-10,0.13175,0.091,0.07425,Faridabad,6.21,34.65,42.3,25.76,92.93
2020-05-17,0.14333333333333334,0.10066666666666667,0.085,Faridabad,0.0,37.13,43.23,25.58,117.38
2020-05-24,0.16633333333333333,0.12266666666666666,0.11766666666666666,Faridabad,0.0,41.06,46.51,31.21,132.45
2020-05-31,0.074,0.06,0.05,Faridabad,9.94,32.5,35.74,25.33,95.84
2020-06-07,0.261,0.18699999999999997,0.15133333333333335,Faridabad,2.81,35.67,37.89,28.77,133.71
2020-06-14,0.2678,0.19260000000000002,0.1712,Faridabad,0.56,40.78,42.97,31.76,102.41
2020-06-21,0.27566666666666667,0.19699999999999998,0.17533333333333334,Faridabad,0.05,40.08,42.54,28.65,118.36
2020-06-28,0.1005,0.0805,0.05,Faridabad,0.11,39.2,42.8,31.68,117.75
2020-07-05,0.253,0.18533333333333335,0.15933333333333333,Faridabad,9.2,33.45,33.9,30.53,112.99
2020-07-12,,,,Faridabad,1.39,35.13,36.57,30.81,115.67
2020-07-19,0.36866666666666664,0.262,0.236,Faridabad,14.53,33.3,36.21,29.58,86.98
2020-07-26,,,,Faridabad,2.64,34.01,37.77,26.99,120.18
2020-08-02,0.5693333333333334,0.39166666666666666,0.38800000000000007,Faridabad,0.65,34.74,38.22,28.44,117.41
2020-08-09,,,,Faridabad,4.9,34.33,36.76,30.21,78.26
2020-08-16,,,,Faridabad,0.75,31.76,35.42,26.78,106.21
2020-08-23,0.5,0.326,0.353,Faridabad,1.93,29.69,33.75,25.16,80.33
2020-08-30,,,,Faridabad,1.12,28.53,32.23,25.74,65.75
2020-09-06,0.429,0.293,0.299,Faridabad,0.79,31.35,34.83,26.33,117.84
2020-09-13,0.6803333333333333,0.44933333333333336,0.47333333333333333,Faridabad,0.0,32.3,38.02,25.78,106.67
2020-09-20,0.5036666666666667,0.3403333333333333,0.353,Faridabad,0.0,32.29,38.52,25.62,103.84
2020-09-27,0.4508,0.30460000000000004,0.3084,Faridabad,0.01,31.49,37.41,23.46,102.14
2020-10-04,0.4056666666666667,0.27699999999999997,0.26733333333333337,Faridabad,0.0,27.92,37.1,20.89,106.84
2020-10-11,0.32439999999999997,0.2172,0.2252,Faridabad,0.0,27.94,36.98,19.98,95.54
2020-10-18,0.21966666666666668,0.14433333333333334,0.15,Faridabad,0.0,27.36,36.35,20.67,76.61
2020-10-25,0.206,0.13633333333333333,0.13666666666666666,Faridabad,0.0,24.38,34.68,18.15,74.3
2020-11-01,0.16233333333333333,0.10733333333333334,0.11066666666666668,Faridabad,0.0,21.01,30.44,14.22,71.59
2020-11-08,0.10350000000000001,0.07300000000000001,0.07550000000000001,Faridabad,0.0,20.48,30.99,15.94,47.8
2020-11-15,0.091,0.059,0.0516,Faridabad,3.17,23.29,30.62,16.55,52.09
2020-11-22,0.215,0.131,0.14,Faridabad,0.0,16.26,25.81,9.09,69.22
2020-11-29,,,,Faridabad,0.0,16.57,27.17,8.62,68.04
2020-12-06,0.3016666666666667,0.18116666666666667,0.1955,Faridabad,0.0,19.72,29.58,13.89,64.31
2020-12-13,0.36966666666666664,0.22833333333333336,0.24133333333333332,Faridabad,0.01,16.72,23.57,11.16,56.3
2020-12-20,0.5106666666666667,0.34500000000000003,0.3676666666666666,Faridabad,0.0,14.05,23.74,5.96,66.35
2020-12-27,0.6043333333333333,0.41,0.4503333333333333,Faridabad,0.0,15.12,24.13,10.05,53.61
2021-01-03,0.607,0.477,0.481,Faridabad,18.73,15.4,20.7,12.62,19.32
2021-01-10,,,,Faridabad,0.0,13.83,19.53,8.64,57.2
2021-01-17,-0.021,-0.024,-0.013,Faridabad,0.0,10.31,18.76,4.88,26.8
2021-01-24,0.408,0.286,0.298,Faridabad,0.0,12.13,20.17,6.28,35.09
2021-01-31,0.778,0.5545,0.615,Faridabad,0.0,12.55,24.33,6.4,80.58
2021-02-07,0.41250000000000003,0.32999999999999996,0.309,Faridabad,0.0,14.5,24.14,7.3,87.04
2021-02-14,0.7463333333333333,0.5186666666666667,0.5836666666666667,Faridabad,0.0,17.58,28.19,13.01,77.92
2021-02-21,0.6553333333333333,0.441,0.5226666666666667,Faridabad,0.0,18.13,29.84,9.71,87.85
2021-02-28,0.7121666666666666,0.46849999999999997,0.5601666666666666,Faridabad,0.0,24.37,33.3,15.37,100.59
2021-03-07,0.7323333333333334,0.4643333333333333,0.5766666666666667,Faridabad,0.0,27.15,37.3,16.26,105.65
2021-03-14,0.50825,0.31225,0.36324999999999996,Faridabad,0.0,26.8,34.37,19.04,109.63
2021-03-21,0.41319999999999996,0.23900000000000002,0.2616,Faridabad,0.0,29.05,37.48,20.91,108.55
2021-03-28,0.23,0.148,0.137,Faridabad,0.0,30.02,39.33,20.37,114.62
2021-04-04,0.2125,0.15283333333333335,0.13799999999999998,Faridabad,0.0,28.76,39.2,17.08,129.32
2021-04-11,0.17866666666666667,0.139,0.115,Faridabad,0.0,31.06,40.34,19.56,129.77
2021-04-18,0.152,0.11533333333333333,0.09733333333333334,Faridabad,0.0,31.84,38.57,21.44,131.87
2021-04-25,0.1475,0.111,0.09783333333333333,Faridabad,0.0,30.72,39.57,19.62,140.92
2021-05-02,0.12366666666666666,0.08966666666666667,0.07166666666666667,Faridabad,0.03,35.7,41.23,28.12,96.5
2021-05-09,0.12616666666666668,0.09216666666666667,0.065,Faridabad,0.03,36.22,40.94,25.22,91.74
2021-05-16,0.12166666666666666,0.08666666666666667,0.06866666666666667,Faridabad,0.0,38.19,42.04,27.08,129.62
2021-05-23,,,,Faridabad,0.0,31.09,36.61,23.37,123.95
2021-05-30,0.1681666666666667,0.11599999999999999,0.09200000000000001,Faridabad,0.05,35.19,39.49,25.82,130.43
2021-06-06,0.18000000000000002,0.131,0.11133333333333333,Faridabad,0.0,36.24,39.29,28.06,138.1
2021-06-13,0.15825,0.1185,0.089,Faridabad,0.61,34.75,37.44,26.9,98.13
2021-06-20,0.229,0.165,0.154,Faridabad,2.55,33.37,35.92,26.04,97.64
2021-06-27,0.287,0.21150000000000002,0.19,Faridabad,0.01,36.32,40.42,27.05,117.65
2021-07-04,0.2843333333333333,0.20733333333333334,0.18499999999999997,Faridabad,0.03,37.83,41.26,29.02,118.55
2021-07-11,0.282,0.218,0.196,Faridabad,0.9,34.92,37.18,30.65,84.55
2021-07-18,,,,Faridabad,15.56,32.43,36.16,28.17,70.62
2021-07-25,,,,Faridabad,0.01,31.69,34.94,27.86,128.69
2021-08-01,,,,Faridabad,14.71,30.02,32.99,26.48,81.71
2021-08-08,,,,Faridabad,2.68,29.18,32.88,25.7,60.5
2021-08-15,0.5820000000000001,0.40049999999999997,0.4075,Faridabad,0.01,30.21,35.05,25.21,120.31
2021-08-22,0.6073333333333334,0.421,0.43533333333333335,Faridabad,0.51,28.8,32.53,25.81,82.53
2021-08-29,0.555,0.374,0.417,Faridabad,1.32,29.54,33.35,25.16,45.73
2021-09-05,,,,Faridabad,5.07,29.08,32.73,25.38,105.12
2021-09-12,,,,Faridabad,6.12,26.65,29.37,25.1,83.3
2021-09-19,,,,Faridabad,0.01,28.33,31.82,24.71,81.38
2021-09-26,,,,Faridabad,0.51,27.73,31.83,23.9,76.84
