system:time_start,savi
"Oct 1, 2021",0.215
"Oct 6, 2021",0.194
"Oct 6, 2021",0.327
"Oct 6, 2021",0.15
"Oct 6, 2021",0.323
"Oct 11, 2021",0.272
"Oct 11, 2021",0.379
"Oct 11, 2021",0.199
"Oct 11, 2021",0.324
"Oct 16, 2021",0.072
"Oct 16, 2021",0.266
"Oct 16, 2021",0.182
"Oct 16, 2021",0.235
"Oct 21, 2021",0.071
"Oct 21, 2021",0.236
"Oct 21, 2021",0.115
"Oct 21, 2021",0.189
"Oct 26, 2021",0.148
"Oct 26, 2021",0.224
"Oct 26, 2021",0.133
"Oct 26, 2021",0.168
"Oct 31, 2021",0.121
"Oct 31, 2021",0.149
"Oct 31, 2021",0.102
"Oct 31, 2021",0.112
"Nov 5, 2021",0.121
"Nov 5, 2021",0.115
"Nov 10, 2021",0.144
"Nov 10, 2021",0.1
"Nov 10, 2021",0.118
"Nov 10, 2021",0.092
"Nov 15, 2021",0.114
"Nov 15, 2021",0.073
"Nov 15, 2021",0.089
"Nov 15, 2021",0.069
"Nov 20, 2021",0.181
"Nov 20, 2021",0.108
"Nov 20, 2021",0.116
"Nov 20, 2021",0.105
"Nov 25, 2021",0.138
"Nov 25, 2021",0.081
"Nov 25, 2021",0.088
"Nov 25, 2021",0.086
"Nov 30, 2021",0.204
"Nov 30, 2021",0.137
"Dec 5, 2021",0.249
"Dec 5, 2021",0.172
"Dec 5, 2021",0.115
"Dec 5, 2021",0.179
"Dec 10, 2021",0.307
"Dec 10, 2021",0.228
"Dec 10, 2021",0.109
"Dec 10, 2021",0.244
"Dec 15, 2021",0.27
"Dec 15, 2021",0.233
"Dec 15, 2021",0.127
"Dec 15, 2021",0.262
"Dec 20, 2021",0.327
"Dec 20, 2021",0.282
"Dec 20, 2021",0.135
"Dec 20, 2021",0.306
"Dec 25, 2021",0.204
"Dec 25, 2021",0.189
"Dec 25, 2021",0.119
"Jan 29, 2022",0.526
"Jan 29, 2022",0.174
"Jan 29, 2022",0.506
"Feb 8, 2022",0.361
"Feb 8, 2022",0.523
"Feb 8, 2022",0.172
"Feb 8, 2022",0.511
"Feb 13, 2022",0.357
"Feb 13, 2022",0.526
"Feb 13, 2022",0.165
"Feb 13, 2022",0.504
"Feb 18, 2022",0.357
"Feb 18, 2022",0.537
"Feb 18, 2022",0.174
"Feb 18, 2022",0.53
"Feb 28, 2022",0.601
"Feb 28, 2022",0.382
"Feb 28, 2022",0.539
"Feb 28, 2022",0.197
"Feb 28, 2022",0.527
"Mar 5, 2022",0.355
"Mar 5, 2022",0.523
"Mar 5, 2022",0.172
"Mar 5, 2022",0.51
"Mar 10, 2022",0.347
"Mar 10, 2022",0.51
"Mar 10, 2022",0.499
"Mar 15, 2022",0.307
"Mar 15, 2022",0.483
"Mar 15, 2022",0.153
"Mar 15, 2022",0.454
"Mar 20, 2022",0.259
"Mar 20, 2022",0.348
"Mar 20, 2022",0.168
"Mar 20, 2022",0.342
"Mar 25, 2022",0.228
"Mar 25, 2022",0.348
"Mar 25, 2022",0.157
"Mar 25, 2022",0.337
"Mar 30, 2022",0.194
"Mar 30, 2022",0.266
"Mar 30, 2022",0.175
"Mar 30, 2022",0.245
"Apr 4, 2022",0.16
"Apr 4, 2022",0.194
"Apr 4, 2022",0.14
"Apr 4, 2022",0.178
"Apr 9, 2022",0.151
"Apr 9, 2022",0.121
"Apr 9, 2022",0.167
"Apr 9, 2022",0.117
"Apr 9, 2022",0.168
"Apr 14, 2022",0.121
"Apr 14, 2022",0.166
"Apr 14, 2022",0.142
"Apr 14, 2022",0.165
"Apr 19, 2022",0.099
"Apr 19, 2022",0.137
"Apr 19, 2022",0.146
"Apr 19, 2022",0.142
"Apr 24, 2022",0.106
"Apr 24, 2022",0.143
"Apr 24, 2022",0.131
"Apr 24, 2022",0.144
"Apr 29, 2022",0.104
"Apr 29, 2022",0.127
"Apr 29, 2022",0.129
"Apr 29, 2022",0.127
"May 4, 2022",0.124
"May 4, 2022",0.141
"May 4, 2022",0.115
"May 9, 2022",0.096
"May 9, 2022",0.128
"May 9, 2022",0.124
"May 9, 2022",0.138
"May 14, 2022",0.127
"May 14, 2022",0.124
"May 14, 2022",0.144
"May 14, 2022",0.142
"May 19, 2022",0.12
"May 19, 2022",0.112
"May 19, 2022",0.148
"May 19, 2022",0.131
"May 24, 2022",0.002
"May 29, 2022",0.233
"May 29, 2022",0.108
"May 29, 2022",0.132
"May 29, 2022",0.124
"Jun 3, 2022",0.289
"Jun 3, 2022",0.123
"Jun 3, 2022",0.114
"Jun 3, 2022",0.139
"Jun 8, 2022",0.341
"Jun 8, 2022",0.114
"Jun 8, 2022",0.103
"Jun 8, 2022",0.112
"Jun 13, 2022",0.295
"Jun 13, 2022",0.099
"Jun 13, 2022",0.094
"Jun 13, 2022",0.098
"Jun 23, 2022",0.517
"Jun 23, 2022",0.154
"Jun 23, 2022",0.13
"Jun 23, 2022",0.144
"Jul 18, 2022",-0.009
"Jul 18, 2022",0.185
"Jul 18, 2022",0.189
"Aug 12, 2022",0.349
"Aug 12, 2022",0.454
"Aug 12, 2022",0.139
"Aug 12, 2022",0.468
"Aug 17, 2022",0.497
"Sep 1, 2022",0.463
"Sep 1, 2022",0.445
"Sep 6, 2022",0.576
"Sep 6, 2022",0.48
"Sep 6, 2022",0.471
"Sep 11, 2022",0.516
"Sep 11, 2022",0.435
"Sep 11, 2022",0.173
"Sep 11, 2022",0.372
"Sep 21, 2022",0.342
"Oct 1, 2022",0.34
"Oct 1, 2022",0.348
"Oct 6, 2022",0.398
"Oct 6, 2022",0.401
"Oct 6, 2022",0.343
"Oct 16, 2022",0.207
"Oct 16, 2022",0.273
"Oct 16, 2022",0.159
"Oct 16, 2022",0.247
"Oct 21, 2022",0.066
"Oct 21, 2022",0.212
"Oct 21, 2022",0.167
"Oct 21, 2022",0.19
"Oct 26, 2022",0.149
"Oct 26, 2022",0.161
"Oct 26, 2022",0.177
"Oct 26, 2022",0.155
"Oct 31, 2022",0.135
"Oct 31, 2022",0.106
"Oct 31, 2022",0.162
"Oct 31, 2022",0.102
"Nov 5, 2022",0.08
"Nov 5, 2022",0.05
"Nov 5, 2022",0.105
"Nov 5, 2022",0.075
"Nov 10, 2022",0.104
"Nov 10, 2022",0.051
"Nov 15, 2022",0.136
"Nov 15, 2022",0.08
"Nov 20, 2022",0.158
"Nov 20, 2022",0.106
"Nov 20, 2022",0.135
"Nov 20, 2022",0.145
"Nov 25, 2022",0.144
"Nov 25, 2022",0.128
"Nov 25, 2022",0.11
"Nov 25, 2022",0.163
"Nov 30, 2022",0.16
"Nov 30, 2022",0.162
"Nov 30, 2022",0.098
"Nov 30, 2022",0.199
"Dec 5, 2022",0.187
"Dec 5, 2022",0.212
"Dec 5, 2022",0.096
"Dec 5, 2022",0.244
